lon,lat,locations
25.556374598432086,58.884989244248985,Aseri Ida-Viru
25.80454457337652,58.89310050208116,Assamalla Lääne-Viru
25.725763034244647,58.83074457196081,Assamalla Lääne-Viru
25.80454457337652,58.89310050208116,Assamalla Lääne-Viru
26.0495562657036,58.978969792648286,Assamalla Lääne-Viru
25.80454457337652,58.89310050208116,Assamalla Lääne-Viru
25.870240871520767,58.857971754268014,Assamalla Lääne-Viru
23.24415250151737,59.00370689736613,Assamalla Lääne-Viru
23.24415250151737,59.00370689736613,Assamalla Lääne-Viru
23.24415250151737,59.00370689736613,Assamalla Lääne-Viru
23.539598577521925,58.934012623242815,Assamalla Lääne-Viru
23.24415250151737,59.00370689736613,Aste Saare
24.764737777605827,59.429887212165966,Aste Saare
23.24415250151737,59.00370689736613,Aste Saare
24.862741687041055,59.47215628434966,Aste Saare
23.24415250151737,59.00370689736613,Aste Saare
24.711208697188056,59.415103033062955,Aste Saare
26.60783374170127,58.425420862754386,Aste Saare
26.72850527915207,58.370075672253435,Aste Saare
26.60783374170127,58.425420862754386,Aste Saare
26.60783374170127,58.425420862754386,Aste Saare
26.60783374170127,58.425420862754386,Asuküla Lääne
26.572113364036202,58.391466947530255,Asuküla Lääne
26.60783374170127,58.425420862754386,Asuküla Lääne
26.68604782429375,58.43382532382447,Asuküla Lääne
26.60783374170127,58.425420862754386,Asuküla Lääne
26.718024583611232,58.327738551112965,Asuküla Lääne
25.46264303599831,59.213939280537375,Asuküla Lääne
25.46264303599831,59.213939280537375,Asuküla Lääne
25.46264303599831,59.213939280537375,Asuküla Lääne
25.341792118521173,59.25566095827064,Asuküla Lääne
25.46264303599831,59.213939280537375,Atsalama Ida-Viru
24.764737777605827,59.429887212165966,Atsalama Ida-Viru
25.46264303599831,59.213939280537375,Atsalama Ida-Viru
24.851802926400804,59.43387964278103,Atsalama Ida-Viru
25.46264303599831,59.213939280537375,Atsalama Ida-Viru
24.711208697188056,59.415103033062955,Atsalama Ida-Viru
26.75038158878942,58.72509804331865,Atsalama Ida-Viru
26.75038158878942,58.72509804331865,Atsalama Ida-Viru
26.75038158878942,58.72509804331865,Atsalama Ida-Viru
26.854423966947667,58.7205436378666,Atsalama Ida-Viru
26.75038158878942,58.72509804331865,Audla Saare
26.60212460001211,58.70513242350887,Audla Saare
26.75038158878942,58.72509804331865,Audla Saare
26.69865562845993,58.662537441315685,Audla Saare
26.75038158878942,58.72509804331865,Audla Saare
26.72850527915207,58.370075672253435,Audla Saare
27.162058842302955,57.74662373701165,Audla Saare
27.00459119219235,57.838429123367085,Audla Saare
27.162058842302955,57.74662373701165,Audla Saare
27.268688081048115,57.74513850836823,Audla Saare
27.162058842302955,57.74662373701165,Audru Pärnu
27.087850911971945,57.79307441365482,Audru Pärnu
27.162058842302955,57.74662373701165,Audru Pärnu
27.084703792877654,57.70993597262864,Audru Pärnu
27.162058842302955,57.74662373701165,Audru Pärnu
27.269015949004903,57.80379590455816,Audru Pärnu
27.609522124634477,59.34226986378317,Audru Pärnu
27.609522124634477,59.34226986378317,Audru Pärnu
27.609522124634477,59.34226986378317,Audru Pärnu
27.31590288134762,59.367152757413365,Audru Pärnu
27.609522124634477,59.34226986378317,Auvere Ida-Viru
27.421005848908653,59.35835495264797,Auvere Ida-Viru
27.609522124634477,59.34226986378317,Auvere Ida-Viru
27.51208167192637,59.39230676543956,Auvere Ida-Viru
27.609522124634477,59.34226986378317,Auvere Ida-Viru
27.74191432618544,59.39912486599867,Auvere Ida-Viru
25.99805561785826,59.346916801246294,Auvere Ida-Viru
26.139386108809543,59.34578079338621,Auvere Ida-Viru
25.99805561785826,59.346916801246294,Auvere Ida-Viru
25.99805561785826,59.346916801246294,Auvere Ida-Viru
25.99805561785826,59.346916801246294,Avinurme Ida-Viru
26.094219106505726,59.4024729450469,Avinurme Ida-Viru
25.99805561785826,59.346916801246294,Avinurme Ida-Viru
25.94740822316147,59.25321442613382,Avinurme Ida-Viru
25.99805561785826,59.346916801246294,Avinurme Ida-Viru
26.126541323035337,59.29344328063758,Avinurme Ida-Viru
27.062696704686616,59.19717453591828,Avinurme Ida-Viru
26.965414374278776,59.354529053380794,Avinurme Ida-Viru
27.062696704686616,59.19717453591828,Avinurme Ida-Viru
26.973641769376293,59.31345221124319,Avinurme Ida-Viru
27.062696704686616,59.19717453591828,Edise Ida-Viru
26.974124423376267,59.26487014667564,Edise Ida-Viru
27.062696704686616,59.19717453591828,Edise Ida-Viru
27.040520374163982,59.24557757458389,Edise Ida-Viru
27.062696704686616,59.19717453591828,Edise Ida-Viru
27.09210811048234,59.31801077835199,Edise Ida-Viru
26.690794890701127,59.44828278976443,Edise Ida-Viru
26.690794890701127,59.44828278976443,Edise Ida-Viru
26.690794890701127,59.44828278976443,Edise Ida-Viru
26.531888141351224,59.506492467168215,Edise Ida-Viru
26.690794890701127,59.44828278976443,Eidapere-Lokuta Rapla
26.36288651637517,59.34530231407201,Eidapere-Lokuta Rapla
26.690794890701127,59.44828278976443,Eidapere-Lokuta Rapla
26.561024059737832,59.399231626115544,Eidapere-Lokuta Rapla
26.690794890701127,59.44828278976443,Eidapere-Lokuta Rapla
26.620273443949518,59.50668780324745,Eidapere-Lokuta Rapla
26.709638089622995,59.3490040224783,Eidapere-Lokuta Rapla
26.62796262528295,59.30014315342658,Eidapere-Lokuta Rapla
26.709638089622995,59.3490040224783,Eidapere-Lokuta Rapla
26.36288651637517,59.34530231407201,Eidapere-Lokuta Rapla
26.709638089622995,59.3490040224783,Eikla Saare
