KANT_start,KANT_end,start_kant_id,end_kant_id,X_start,Y_start,X_end,Y_end,route_id,Population,RegularMovers
Oonurme Ida-Viru,Viru-Jaagupi Lääne-Viru,445,793,669942.395347754,6557404.68132328,641471.991599026,6570177.8898978,671269,55,1
Orava Põlva,Hanikase Põlva,446,74,707202.434469264,6420124.64811599,702105.509949313,6419660.42461614,63124,344,52
Orava Põlva,Himmaste Põlva,446,83,707202.434469264,6420124.64811599,683261.780897535,6444758.16805732,70747,344,2
Orava Põlva,Kahkva Põlva,446,147,707202.434469264,6420124.64811599,704994.524782731,6426354.47445985,124955,344,11
Orava Põlva,Lasva Võru,446,322,707202.434469264,6420124.64811599,691280.783350792,6418446.36521842,272333,344,3
Orava Põlva,Lepassaare Põlva,446,336,707202.434469264,6420124.64811599,698053.48583706,6418304.81114927,284191,344,4
Orava Põlva,Loosi Võru,446,357,707202.434469264,6420124.64811599,694295.395349979,6411617.12476149,301978,344,2
Orava Põlva,Matsuri Põlva,446,388,707202.434469264,6420124.64811599,712899.988152121,6419894.78446671,328235,344,7
Orava Põlva,Meremäe Võru,446,393,707202.434469264,6420124.64811599,705073.447948882,6405629.71210325,332470,344,2
Orava Põlva,Mikitamäe Põlva,446,397,707202.434469264,6420124.64811599,708416.965103762,6433759.02629886,335858,344,4
Orava Põlva,Navi Võru,446,425,707202.434469264,6420124.64811599,674669.778166645,6418174.80801727,359574,344,1
Orava Põlva,Obinitsa Võru,446,438,707202.434469264,6420124.64811599,704846.800973909,6412880.99831607,370585,344,22
Orava Põlva,Orava Põlva,446,446,707202.434469264,6420124.64811599,707202.434469264,6420124.64811599,377361,344,200
Orava Põlva,Paikuse Pärnu,446,459,707202.434469264,6420124.64811599,536556.982871222,6466605.9323021,388372,344,2
Orava Põlva,Põlva linn,446,523,707202.434469264,6420124.64811599,681216.429328809,6439583.71137453,442580,344,7
Orava Põlva,Rosma Põlva,446,573,707202.434469264,6420124.64811599,685801.890652496,6437191.03571439,484930,344,1
Orava Põlva,Räni Tartu,446,582,707202.434469264,6420124.64811599,655237.976469551,6471161.73378277,492553,344,1
Orava Põlva,Tartu linn,446,673,707202.434469264,6420124.64811599,659624.726363288,6473199.66059353,569630,344,1
Orava Põlva,Valgjärve Põlva,446,741,707202.434469264,6420124.64811599,655595.385730742,6440285.01027447,627226,344,2
Orava Põlva,Veriora Põlva,446,776,707202.434469264,6420124.64811599,698629.952325851,6431622.86170406,656871,344,1
Orava Põlva,Võru linn,446,812,707202.434469264,6420124.64811599,678417.52834674,6414735.69862271,687363,344,11
Orava Põlva,Võru ümbrus Võru,446,813,707202.434469264,6420124.64811599,678717.409428828,6415421.14957636,688210,344,1
Orava Põlva,Väimela-Parksepa Võru,446,822,707202.434469264,6420124.64811599,676838.407503159,6421711.98273688,695833,344,4
Orissaare Saare,Aste Saare,447,38,447557.22115468,6490351.42555637,408395.220942488,6467115.84979094,32633,869,1
Orissaare Saare,Audla Saare,447,41,447557.22115468,6490351.42555637,444024.168664563,6480629.09413498,35174,869,9
Orissaare Saare,Hellamaa Saare,447,80,447557.22115468,6490351.42555637,461073.853980905,6495886.83761339,68207,869,4
Orissaare Saare,Kaarma Saare,447,137,447557.22115468,6490351.42555637,414135.3942615,6468679.505776,116486,869,1
Orissaare Saare,Karja Saare,447,170,447557.22115468,6490351.42555637,423310.079470211,6484854.12139488,144437,869,1
Orissaare Saare,Kavandi Saare,447,184,447557.22115468,6490351.42555637,433341.287087599,6493914.78542047,156295,869,2
Orissaare Saare,Kesklinna linnaosa,447,845,447557.22115468,6490351.42555637,543405.459220458,6588250.78849127,715315,869,7
Orissaare Saare,Kihelkonna Saare,447,197,447557.22115468,6490351.42555637,387008.799891001,6470341.01014013,167306,869,2
Orissaare Saare,Kristiine linnaosa,447,841,447557.22115468,6490351.42555637,540384.878200833,6586570.43047553,711927,869,3
Orissaare Saare,Kudjape Saare,447,254,447557.22115468,6490351.42555637,413858.178674941,6458863.07764793,215585,869,3
Orissaare Saare,Kuressaare linn,447,270,447557.22115468,6490351.42555637,411346.72733293,6457438.29708156,229137,869,45
Orissaare Saare,Kõinastu Saare,447,277,447557.22115468,6490351.42555637,443702.896223052,6499544.27883654,235066,869,1
Orissaare Saare,Kõljala Saare,447,278,447557.22115468,6490351.42555637,424092.736438035,6469799.2760659,235913,869,3
Orissaare Saare,Kõrkvere Saare,447,285,447557.22115468,6490351.42555637,455281.997788679,6481527.36106425,241842,869,8
Orissaare Saare,Käina Hiiu,447,290,447557.22115468,6490351.42555637,428193.93717825,6523932.51369162,245230,869,2
Orissaare Saare,Laheküla Saare,447,316,447557.22115468,6490351.42555637,409454.657843746,6459681.76403422,267252,869,7
Orissaare Saare,Laimjala-Kahtla Saare,447,318,447557.22115468,6490351.42555637,441421.555052232,6475564.64969377,268946,869,3
Orissaare Saare,Leisi Saare,447,334,447557.22115468,6490351.42555637,426021.009943512,6492942.62036286,282498,869,2
Orissaare Saare,Liiva Saare,447,341,447557.22115468,6490351.42555637,454239.700932133,6495842.94434968,288427,869,74
Orissaare Saare,Maasi Saare,447,377,447557.22115468,6490351.42555637,443019.495362784,6492471.93618378,318919,869,75
Orissaare Saare,Mustamäe linnaosa,447,842,447557.22115468,6490351.42555637,538422.923591128,6585222.09511421,712774,869,1
Orissaare Saare,Nasva-Keskranna Saare,447,424,447557.22115468,6490351.42555637,403680.030077775,6454986.01267718,358728,869,3
Orissaare Saare,Orissaare Saare,447,447,447557.22115468,6490351.42555637,447557.22115468,6490351.42555637,378209,869,293
Orissaare Saare,Pihtla Saare,447,486,447557.22115468,6490351.42555637,423951.642341954,6463405.00846187,411242,869,2
Orissaare Saare,Pärnu linn,447,533,447557.22115468,6490351.42555637,530764.174528702,6471611.90382032,451051,869,2
Orissaare Saare,Pärsama Saare,447,534,447557.22115468,6490351.42555637,428722.994104793,6485314.51931747,451898,869,7
Orissaare Saare,Pöide Saare,447,537,447557.22115468,6490351.42555637,441743.074558485,6485627.69461193,454439,869,112
Orissaare Saare,Randvere Saare,447,548,447557.22115468,6490351.42555637,405420.305923468,6463552.05936716,463756,869,1
Orissaare Saare,Saareküla Saare,447,587,447557.22115468,6490351.42555637,447905.861629721,6477665.02114282,496789,869,2
Orissaare Saare,Saikla Saare,447,594,447557.22115468,6490351.42555637,441389.162551766,6489841.88223129,502718,869,116
Orissaare Saare,Sakla Saare,447,596,447557.22115468,6490351.42555637,435068.366011289,6467929.59910505,504412,869,3
Orissaare Saare,Sandla Saare,447,602,447557.22115468,6490351.42555637,430091.474773142,6463194.93174862,509494,869,2
Orissaare Saare,Taaliku Saare,447,651,447557.22115468,6490351.42555637,438028.550911172,6494252.18126754,550997,869,4
Orissaare Saare,Tagavere Saare,447,658,447557.22115468,6490351.42555637,435695.894148286,6486253.22934658,556926,869,4
Orissaare Saare,Tahula Saare,447,660,447557.22115468,6490351.42555637,416914.539286145,6463046.56573849,558620,869,4
Orissaare Saare,Tornimäe Saare,447,684,447557.22115468,6490351.42555637,448573.012971706,6484452.15203637,578948,869,56
Orissaare Saare,Tõnija Saare,447,700,447557.22115468,6490351.42555637,435576.147532854,6477078.17382113,592500,869,1
Orissaare Saare,Valjala Saare,447,745,447557.22115468,6490351.42555637,428963.76422289,6476029.53556323,630615,869,3
Orissaare Saare,Väike-Maarja Lääne-Viru,447,820,447557.22115468,6490351.42555637,630724.470358215,6558094.49098724,694140,869,2
Orissaare Saare,Vätta Saare,447,828,447557.22115468,6490351.42555637,423261.128585546,6456387.07395746,700916,869,2
Oru Harju,Alavere Harju,448,18,556518.335282509,6561060.5968287,576542.257618222,6569359.9088704605,16541,877,5
Oru Harju,Haabersti linnaosa,448,840,556518.335282509,6561060.5968287,535384.478080503,6587643.15187738,711081,877,8
Oru Harju,Hagudi Rapla,448,66,556518.335282509,6561060.5968287,545706.073692036,6548650.23169451,56350,877,4
Oru Harju,Härgla Rapla,448,90,556518.335282509,6561060.5968287,550422.950141898,6553429.28573337,76678,877,2
Oru Harju,Järlepa Rapla,448,123,556518.335282509,6561060.5968287,554022.199485523,6554590.19283875,104629,877,1
Oru Harju,Jüri Harju,448,131,556518.335282509,6561060.5968287,552908.081652707,6578812.20757619,111405,877,24
Oru Harju,Kanama-Tänassilma Harju,448,162,556518.335282509,6561060.5968287,534325.365708916,6574702.98526522,137662,877,4
Oru Harju,Kehra Harju,448,189,556518.335282509,6561060.5968287,581466.488891858,6578022.79644964,160531,877,1
Oru Harju,Kehra linn,448,190,556518.335282509,6561060.5968287,575740.485497538,6578271.83340291,161378,877,2
Oru Harju,Kesklinna linnaosa,448,845,556518.335282509,6561060.5968287,543405.459220458,6588250.78849127,715316,877,84
Oru Harju,Kiili alev,448,203,556518.335282509,6561060.5968287,547720.540023855,6574719.10548455,172389,877,7
Oru Harju,Kiili Harju,448,204,556518.335282509,6561060.5968287,547674.290315474,6575276.8934339,173236,877,11
Oru Harju,Kohila alev,448,222,556518.335282509,6561060.5968287,543158.43365123,6559307.37440307,188482,877,4
Oru Harju,Kohila Rapla,448,223,556518.335282509,6561060.5968287,543098.356355242,6558075.69890941,189329,877,6
Oru Harju,Kose-Uuemõisa Harju,448,245,556518.335282509,6561060.5968287,561405.069862693,6564043.64079505,207963,877,95
Oru Harju,Kose Harju,448,246,556518.335282509,6561060.5968287,568193.839783701,6562452.27628912,208810,877,94
Oru Harju,Kristiine linnaosa,448,841,556518.335282509,6561060.5968287,540384.878200833,6586570.43047553,711928,877,28
Oru Harju,Kuimetsa Rapla,448,259,556518.335282509,6561060.5968287,565774.018698122,6546117.54990045,219821,877,4
Oru Harju,Kõue Harju,448,288,556518.335282509,6561060.5968287,573346.258078902,6547236.71893911,243537,877,1
Oru Harju,Laagri Harju,448,308,556518.335282509,6561060.5968287,533100.477671518,6579168.87605231,260477,877,4
Oru Harju,Lagedi Harju,448,314,556518.335282509,6561060.5968287,553099.086198568,6585728.58023805,265559,877,14
Oru Harju,Lasnamäe linnaosa,448,847,556518.335282509,6561060.5968287,548341.135208003,6588755.07427163,717010,877,28
Oru Harju,Loo Harju,448,354,556518.335282509,6561060.5968287,556405.45092912,6588378.94212603,299439,877,2
Oru Harju,Maardu linn,448,374,556518.335282509,6561060.5968287,555201.175301427,6592344.0471966,316379,877,1
Oru Harju,Mustamäe linnaosa,448,842,556518.335282509,6561060.5968287,538422.923591128,6585222.09511421,712775,877,20
Oru Harju,Nabala Harju,448,420,556518.335282509,6561060.5968287,549435.505200506,6570067.03587759,355341,877,1
Oru Harju,Neeme Harju,448,426,556518.335282509,6561060.5968287,567323.005163629,6596858.97484354,360423,877,2
Oru Harju,Nõmme linnaosa,448,843,556518.335282509,6561060.5968287,538867.807139705,6582028.07652307,713622,877,4
Oru Harju,Oru Harju,448,448,556518.335282509,6561060.5968287,556518.335282509,6561060.5968287,379057,877,313
Oru Harju,Paunküla Harju,448,476,556518.335282509,6561060.5968287,577585.46605665,6558018.63263327,402773,877,4
Oru Harju,Peetri Harju,448,480,556518.335282509,6561060.5968287,547720.49458339,6583147.04786292,406161,877,20
Oru Harju,Pikavere Harju,448,494,556518.335282509,6561060.5968287,567712.569881129,6572424.8484894,418019,877,1
Oru Harju,Põhja-Tallinna linnaosa,448,844,556518.335282509,6561060.5968287,539835.733134668,6590848.04305207,714469,877,13
Oru Harju,Ravila Harju,448,556,556518.335282509,6561060.5968287,571069.818392425,6561947.83871329,470533,877,2
Oru Harju,Salutaguse Rapla,448,601,556518.335282509,6561060.5968287,548742.81361883,6561387.69528015,508648,877,17
Oru Harju,Saue linn,448,607,556518.335282509,6561060.5968287,531695.795584742,6575892.19649606,513730,877,4
Oru Harju,Saue ümbruse Harju,448,608,556518.335282509,6561060.5968287,528947.544963976,6574193.44921576,514577,877,1
Oru Harju,Suurupi Harju,448,641,556518.335282509,6561060.5968287,523555.325810892,6591260.18683562,542528,877,1
Oru Harju,Tartu linn,448,673,556518.335282509,6561060.5968287,659624.726363288,6473199.66059353,569632,877,2
Oru Harju,Vaida Harju,448,731,556518.335282509,6561060.5968287,558806.521208513,6571513.70971942,618758,877,33
Oru Harju,Viimsi-Haabneeme Harju,448,782,556518.335282509,6561060.5968287,548084.170043848,6598106.38182789,661955,877,2
Osmussaare Lääne,Riguldi Lääne,449,561,465392.198283571,6572676.49829009,478592.684427883,6555833.10635432,474769,5,3
Osula Võru,Antsla linn,450,28,668898.451210665,6420738.19199603,650298.766643255,6412421.25775121,24166,479,4
Osula Võru,Antsla ümbrus Võru,450,29,668898.451210665,6420738.19199603,652964.897745965,6410333.55928929,25013,479,3
Osula Võru,Avinurme Ida-Viru,450,44,668898.451210665,6420738.19199603,665693.332134028,6544220.09903914,37718,479,1
Osula Võru,Kadrina Lääne-Viru,450,145,668898.451210665,6420738.19199603,621707.515184145,6580574.68301851,123265,479,1
Osula Võru,Kambja Tartu,450,160,668898.451210665,6420738.19199603,658821.631412555,6456602.86622858,135970,479,2
Osula Võru,Kanepi Põlva,450,163,668898.451210665,6420738.19199603,662695.778526603,6430249.82028474,138511,479,6
Osula Võru,Kobela Võru,450,217,668898.451210665,6420738.19199603,646257.619998572,6412993.27897404,184249,479,1
Osula Võru,Kooraste Põlva,450,242,668898.451210665,6420738.19199603,656180.788807739,6427525.32336425,205424,479,1
Osula Võru,Kose Võru,450,248,668898.451210665,6420738.19199603,683590.613950652,6409914.0097221,210506,479,2
Osula Võru,Kuldre Võru,450,261,668898.451210665,6420738.19199603,646061.255966038,6420818.33349392,221517,479,1
Osula Võru,Kurenurme Võru,450,269,668898.451210665,6420738.19199603,659747.482636312,6412913.46704459,228293,479,39
Osula Võru,Kääpa Võru,450,302,668898.451210665,6420738.19199603,684216.081419098,6418747.36048848,255397,479,1
Osula Võru,Laheda Põlva,450,315,668898.451210665,6420738.19199603,678342.263441204,6428252.87416101,266408,479,1
Osula Võru,Lasva Võru,450,322,668898.451210665,6420738.19199603,691280.783350792,6418446.36521842,272337,479,1
Osula Võru,Linnamäe Võru,450,347,668898.451210665,6420738.19199603,660646.290566172,6418546.31544868,293512,479,41
Osula Võru,Mammaste Põlva,450,383,668898.451210665,6420738.19199603,678687.442225987,6441319.44570537,324004,479,1
Osula Võru,Meeksi Tartu,450,389,668898.451210665,6420738.19199603,699216.467063817,6462496.30684702,329086,479,1
Osula Võru,Meremäe Võru,450,393,668898.451210665,6420738.19199603,705073.447948882,6405629.71210325,332474,479,1
Osula Võru,Mikitamäe Põlva,450,397,668898.451210665,6420738.19199603,708416.965103762,6433759.02629886,335862,479,1
Osula Võru,Navi Võru,450,425,668898.451210665,6420738.19199603,674669.778166645,6418174.80801727,359578,479,12
Osula Võru,Nursi Võru,450,429,668898.451210665,6420738.19199603,669335.930500439,6408653.09438888,362966,479,1
Osula Võru,Osula Võru,450,450,668898.451210665,6420738.19199603,668898.451210665,6420738.19199603,380753,479,181
Osula Võru,Puiga-Meegomäe Võru,450,513,668898.451210665,6420738.19199603,675573.59889674606,6410422.04397608,434114,479,3
Osula Võru,Puka Valga,450,515,668898.451210665,6420738.19199603,629654.751849597,6434821.51528411,435808,479,1
Osula Võru,Põlgaste Põlva,450,520,668898.451210665,6420738.19199603,670339.197755218,6431737.44451613,440043,479,1
Osula Võru,Põlva linn,450,523,668898.451210665,6420738.19199603,681216.429328809,6439583.71137453,442584,479,1
Osula Võru,Rõuge Võru,450,581,668898.451210665,6420738.19199603,675206.736350572,6402697.05967856,491710,479,1
Osula Võru,Sulbi Võru,450,634,668898.451210665,6420738.19199603,662348.37856516,6422438.1689815,536601,479,13
Osula Võru,Sõmerpalu Võru,450,642,668898.451210665,6420738.19199603,666459.013923843,6415208.69596913,543377,479,52
Osula Võru,Tabivere Jõgeva,450,653,668898.451210665,6420738.19199603,651308.241067066,6492434.52260938,552694,479,1
Osula Võru,Tapa linn,450,669,668898.451210665,6420738.19199603,611088.737572023,6569934.47114114,566246,479,1
Osula Võru,Tartu linn,450,673,668898.451210665,6420738.19199603,659624.726363288,6473199.66059353,569634,479,11
Osula Võru,Tsirguliina Valga,450,688,668898.451210665,6420738.19199603,628882.013687094,6416178.46149052,582339,479,1
Osula Võru,Tsooru Võru,450,690,668898.451210665,6420738.19199603,658836.881917088,6403575.47903622,584033,479,1
Osula Võru,Varstu Võru,450,762,668898.451210665,6420738.19199603,660570.778719098,6396119.48801856,645017,479,2
Osula Võru,Veriora Põlva,450,776,668898.451210665,6420738.19199603,698629.952325851,6431622.86170406,656875,479,1
Osula Võru,Viimsi-Haabneeme Harju,450,782,668898.451210665,6420738.19199603,548084.170043848,6598106.38182789,661957,479,1
Osula Võru,Viitina Võru,450,785,668898.451210665,6420738.19199603,676634.907128153,6397059.4055254,664498,479,1
Osula Võru,Võru linn,450,812,668898.451210665,6420738.19199603,678417.52834674,6414735.69862271,687367,479,62
Osula Võru,Võru ümbrus Võru,450,813,668898.451210665,6420738.19199603,678717.409428828,6415421.14957636,688214,479,5
Osula Võru,Väimela-Parksepa Võru,450,822,668898.451210665,6420738.19199603,676838.407503159,6421711.98273688,695837,479,10
Otepää linn,Aakre Valga,451,1,646893.619321832,6437809.02659805,627213.008798677,6440209.31365088,2145,2193,1
Otepää linn,Alatskivi Tartu,451,17,646893.619321832,6437809.02659805,681692.393186769,6498130.85878002,15697,2193,2
Otepää linn,Annikoru Tartu,451,25,646893.619321832,6437809.02659805,634298.193716758,6461855.93781216,21626,2193,1
Otepää linn,Elva linn,451,49,646893.619321832,6437809.02659805,642136.014360787,6456562.83692973,41954,2193,9
Otepää linn,Haabersti linnaosa,451,840,646893.619321832,6437809.02659805,535384.478080503,6587643.15187738,711084,2193,1
Otepää linn,Haage Tartu,451,58,646893.619321832,6437809.02659805,649045.332982645,6470852.0148829,49577,2193,1
Otepää linn,Hellenurme Valga,451,81,646893.619321832,6437809.02659805,640178.641901282,6447022.34053979,69058,2193,5
Otepää linn,Helme Valga,451,82,646893.619321832,6437809.02659805,611392.704776615,6429856.66892107,69905,2193,1
Otepää linn,Ilmatsalu Tartu,451,98,646893.619321832,6437809.02659805,650388.734103763,6475218.92597692,83457,2193,1
Otepää linn,Jõgeveste Valga,451,117,646893.619321832,6437809.02659805,617708.187558734,6430326.33312627,99550,2193,1
Otepää linn,Kambja Tartu,451,160,646893.619321832,6437809.02659805,658821.631412555,6456602.86622858,135971,2193,3
Otepää linn,Kanepi Põlva,451,163,646893.619321832,6437809.02659805,662695.778526603,6430249.82028474,138512,2193,4
Otepää linn,Karkuse Lääne-Viru,451,175,646893.619321832,6437809.02659805,613765.861568355,6565770.07335201,148676,2193,1
Otepää linn,Keeni Valga,451,188,646893.619321832,6437809.02659805,636907.825020867,6426860.43276043,159687,2193,19
Otepää linn,Kesklinna linnaosa,451,845,646893.619321832,6437809.02659805,543405.459220458,6588250.78849127,715319,2193,11
Otepää linn,Kooraste Põlva,451,242,646893.619321832,6437809.02659805,656180.788807739,6427525.32336425,205425,2193,3
Otepää linn,Kose Võru,451,248,646893.619321832,6437809.02659805,683590.613950652,6409914.0097221,210507,2193,2
Otepää linn,Kristiine linnaosa,451,841,646893.619321832,6437809.02659805,540384.878200833,6586570.43047553,711931,2193,7
Otepää linn,Krootuse Põlva,451,252,646893.619321832,6437809.02659805,667038.754107084,6441345.84900061,213895,2193,1
Otepää linn,Kuigatsi Valga,451,256,646893.619321832,6437809.02659805,632652.347204791,6431276.36918822,217283,2193,6
Otepää linn,Kuldre Võru,451,261,646893.619321832,6437809.02659805,646061.255966038,6420818.33349392,221518,2193,2
Otepää linn,Kõrveküla Tartu,451,286,646893.619321832,6437809.02659805,663954.298140967,6480826.36736789,1298,2193,5
Otepää linn,Kärkna Tartu,451,294,646893.619321832,6437809.02659805,649710.99910759,6486726.58245226,248622,2193,1
Otepää linn,Külitse Tartu,451,303,646893.619321832,6437809.02659805,654189.346667155,6467501.62121428,256245,2193,1
Otepää linn,Laatre Valga,451,310,646893.619321832,6437809.02659805,634775.483441723,6413643.37808462,262174,2193,1
Otepää linn,Lasnamäe linnaosa,451,847,646893.619321832,6437809.02659805,548341.135208003,6588755.07427163,717013,2193,9
Otepää linn,Lähte Tartu,451,369,646893.619321832,6437809.02659805,656264.106050838,6485955.71252957,312147,2193,2
Otepää linn,Lüllemäe Valga,451,372,646893.619321832,6437809.02659805,642065.130811396,6402973.62804055,314688,2193,3
Otepää linn,Märja Tartu,451,415,646893.619321832,6437809.02659805,655567.538465018,6473732.90672184,351109,2193,3
Otepää linn,Nõmme linnaosa,451,843,646893.619321832,6437809.02659805,538867.807139705,6582028.07652307,713625,2193,1
Otepää linn,Nõuni Valga,451,433,646893.619321832,6437809.02659805,647799.410512505,6445605.11146424,366355,2193,26
Otepää linn,Osula Võru,451,450,646893.619321832,6437809.02659805,668898.451210665,6420738.19199603,380754,2193,1
Otepää linn,Otepää linn,451,451,646893.619321832,6437809.02659805,646893.619321832,6437809.02659805,381601,2193,1177
Otepää linn,Otepää Valga,451,452,646893.619321832,6437809.02659805,647153.129345161,6437845.21805959,382448,2193,523
Otepää linn,Palupera Valga,451,469,646893.619321832,6437809.02659805,637662.379154004,6443105.85755056,396847,2193,2
Otepää linn,Pangodi Tartu,451,472,646893.619321832,6437809.02659805,652711.890367938,6451760.81716687,399388,2193,7
Otepää linn,Porkuni Lääne-Viru,451,502,646893.619321832,6437809.02659805,623934.189474075,6565416.44853069,424798,2193,1
Otepää linn,Prangli Põlva,451,505,646893.619321832,6437809.02659805,665388.481150335,6449366.08305338,427339,2193,1
Otepää linn,Puhja Tartu,451,509,646893.619321832,6437809.02659805,634724.553452303,6470641.6564378,430727,2193,2
Otepää linn,Puiga-Meegomäe Võru,451,513,646893.619321832,6437809.02659805,675573.59889674606,6410422.04397608,434115,2193,1
Otepää linn,Puka Valga,451,515,646893.619321832,6437809.02659805,629654.751849597,6434821.51528411,435809,2193,3
Otepää linn,Põhja-Tallinna linnaosa,451,844,646893.619321832,6437809.02659805,539835.733134668,6590848.04305207,714472,2193,6
Otepää linn,Põltsamaa linn,451,521,646893.619321832,6437809.02659805,614699.601567756,6503153.3550648,440891,2193,2
Otepää linn,Rannu Tartu,451,552,646893.619321832,6437809.02659805,629161.536870181,6458280.46883119,467148,2193,2
Otepää linn,Reola Tartu,451,559,646893.619321832,6437809.02659805,658306.155419608,6463910.76812748,473077,2193,6
Otepää linn,Rõngu Tartu,451,579,646893.619321832,6437809.02659805,632067.794180937,6447812.28497961,490017,2193,2
Otepää linn,Räni Tartu,451,582,646893.619321832,6437809.02659805,655237.976469551,6471161.73378277,492558,2193,4
Otepää linn,Saksi Lääne-Viru,451,597,646893.619321832,6437809.02659805,617374.403736155,6568878.44747628,505263,2193,1
Otepää linn,Saku Harju,451,598,646893.619321832,6437809.02659805,536999.569568739,6572262.54192152,506110,2193,1
Otepää linn,Sangaste Valga,451,603,646893.619321832,6437809.02659805,638703.820599255,6422369.30820659,510345,2193,17
Otepää linn,Sangla Tartu,451,604,646893.619321832,6437809.02659805,628692.933262781,6469691.56823428,511192,2193,2
Otepää linn,Saverna Põlva,451,613,646893.619321832,6437809.02659805,660872.252931217,6439019.87124982,518815,2193,4
Otepää linn,Sihva Valga,451,618,646893.619321832,6437809.02659805,641581.475748941,6432693.80041365,523050,2193,42
Otepää linn,Taagepera Valga,451,650,646893.619321832,6437809.02659805,601127.10807613,6430121.61178315,550154,2193,3
Otepää linn,Tamsalu Lääne-Viru,451,668,646893.619321832,6437809.02659805,620697.267465879,6560783.62745636,565400,2193,2
Otepää linn,Tapa linn,451,669,646893.619321832,6437809.02659805,611088.737572023,6569934.47114114,566247,2193,3
Otepää linn,Tartu linn,451,673,646893.619321832,6437809.02659805,659624.726363288,6473199.66059353,569635,2193,126
Otepää linn,Tsirguliina Valga,451,688,646893.619321832,6437809.02659805,628882.013687094,6416178.46149052,582340,2193,1
Otepää linn,Tõrva linn,451,702,646893.619321832,6437809.02659805,613856.789098756,6430526.54518759,594198,2193,4
Otepää linn,Ulila Tartu,451,712,646893.619321832,6437809.02659805,643112.730914505,6472071.71907183,602668,2193,1
Otepää linn,Urvaste Võru,451,718,646893.619321832,6437809.02659805,653697.910253862,6423038.29045568,607750,2193,2
Otepää linn,Uue-Antsla Võru,451,719,646893.619321832,6437809.02659805,651799.099599533,6418695.16801964,608597,2193,1
Otepää linn,Vaabina Võru,451,726,646893.619321832,6437809.02659805,654932.070606056,6417149.18017202,614526,2193,1
Otepää linn,Vahi Tartu,451,730,646893.619321832,6437809.02659805,656857.958281753,6480194.05175662,617914,2193,2
Otepää linn,Valga linn,451,739,646893.619321832,6437809.02659805,623193.759906176,6405963.39687719,625537,2193,21
Otepää linn,Valgjärve Põlva,451,741,646893.619321832,6437809.02659805,655595.385730742,6440285.01027447,627231,2193,45
Otepää linn,Vana-Kuuste Tartu,451,751,646893.619321832,6437809.02659805,664598.069073149,6457855.38914938,635701,2193,1
Otepää linn,Vellavere Tartu,451,772,646893.619321832,6437809.02659805,639673.652987557,6462560.74269829,653488,2193,1
Otepää linn,Veski Põlva,451,777,646893.619321832,6437809.02659805,663922.943860137,6444402.40062029,657723,2193,1
Otepää linn,Vidrike Valga,451,778,646893.619321832,6437809.02659805,648199.949259565,6428504.44737932,658570,2193,8
Otepää linn,Viljandi linn,451,788,646893.619321832,6437809.02659805,593137.559151462,6469928.17101776,667040,2193,8
Otepää linn,Vorbuse (Tähtvere) kant Tartu,451,802,646893.619321832,6437809.02659805,652329.217256745,6479078.44351441,678898,2193,2
Otepää linn,Võru linn,451,812,646893.619321832,6437809.02659805,678417.52834674,6414735.69862271,687368,2193,8
Otepää linn,Võru ümbrus Võru,451,813,646893.619321832,6437809.02659805,678717.409428828,6415421.14957636,688215,2193,1
Otepää linn,Väätsa Järva,451,831,646893.619321832,6437809.02659805,583663.446260195,6529626.02579395,703461,2193,3
Otepää linn,Ülenurme Tartu,451,839,646893.619321832,6437809.02659805,659202.938890576,6468463.21519799,710237,2193,4
Otepää Valga,Aakre Valga,452,1,647153.129345161,6437845.21805959,627213.008798677,6440209.31365088,2146,801,1
Otepää Valga,Alatskivi Tartu,452,17,647153.129345161,6437845.21805959,681692.393186769,6498130.85878002,15698,801,1
Otepää Valga,Annikoru Tartu,452,25,647153.129345161,6437845.21805959,634298.193716758,6461855.93781216,21627,801,1
Otepää Valga,Elva linn,452,49,647153.129345161,6437845.21805959,642136.014360787,6456562.83692973,41955,801,5
Otepää Valga,Elva ümbruse kant Tartu,452,50,647153.129345161,6437845.21805959,639265.501559962,6453031.6043608,42802,801,1
Otepää Valga,Haabersti linnaosa,452,840,647153.129345161,6437845.21805959,535384.478080503,6587643.15187738,711085,801,1
Otepää Valga,Hellenurme Valga,452,81,647153.129345161,6437845.21805959,640178.641901282,6447022.34053979,69059,801,2
Otepää Valga,Kanepi Põlva,452,163,647153.129345161,6437845.21805959,662695.778526603,6430249.82028474,138513,801,7
Otepää Valga,Keeni Valga,452,188,647153.129345161,6437845.21805959,636907.825020867,6426860.43276043,159688,801,11
Otepää Valga,Kesklinna linnaosa,452,845,647153.129345161,6437845.21805959,543405.459220458,6588250.78849127,715320,801,6
Otepää Valga,Kooraste Põlva,452,242,647153.129345161,6437845.21805959,656180.788807739,6427525.32336425,205426,801,3
Otepää Valga,Kristiine linnaosa,452,841,647153.129345161,6437845.21805959,540384.878200833,6586570.43047553,711932,801,2
Otepää Valga,Krootuse Põlva,452,252,647153.129345161,6437845.21805959,667038.754107084,6441345.84900061,213896,801,1
Otepää Valga,Kuigatsi Valga,452,256,647153.129345161,6437845.21805959,632652.347204791,6431276.36918822,217284,801,5
Otepää Valga,Kõrveküla Tartu,452,286,647153.129345161,6437845.21805959,663954.298140967,6480826.36736789,1299,801,1
