start_lon,end_lon,start_lat,end_lat,start,end
27.458557699809173,27.334733932654178,58.09982135267086,58.10488169560077,Räpina linn,Leevaku Põlva
27.458557699809173,27.535305074746496,58.09982135267086,58.0816402586074,Räpina linn,Võõpsu Põlva
26.65222358771177,26.72850527915207,58.35337229697161,58.370075672253435,Räni Tartu,Tartu linn
26.65222358771177,26.65222358771177,58.35337229697161,58.35337229697161,Räni Tartu,Räni Tartu
26.65222358771177,26.65958910403126,58.35337229697161,58.376322162771174,Räni Tartu,Märja Tartu
26.65222358771177,26.631873888378884,58.35337229697161,58.3209064235051,Räni Tartu,Külitse Tartu
26.65222358771177,26.572113364036202,58.35337229697161,58.391466947530255,Räni Tartu,Ilmatsalu Tartu
27.096434845544987,27.096434845544987,57.624814246189075,57.624814246189075,Ruusmäe Võru,Ruusmäe Võru
27.096434845544987,27.084703792877654,57.624814246189075,57.70993597262864,Ruusmäe Võru,Haanja Võru
27.096434845544987,26.99075196079771,57.624814246189075,57.63310961082543,Ruusmäe Võru,Luutsniku Võru
27.096434845544987,27.23666498047481,57.624814246189075,57.58137153525301,Ruusmäe Võru,Misso Võru
27.096434845544987,27.00459119219235,57.624814246189075,57.838429123367085,Ruusmäe Võru,Võru linn
27.301368841972963,27.301368841972963,58.04257735427811,58.04257735427811,Ruusa Põlva,Ruusa Põlva
27.301368841972963,27.334733932654178,58.04257735427811,58.10488169560077,Ruusa Põlva,Leevaku Põlva
27.301368841972963,27.358665253472914,58.04257735427811,57.98127447391947,Ruusa Põlva,Veriora Põlva
27.301368841972963,27.458557699809173,58.04257735427811,58.09982135267086,Ruusa Põlva,Räpina linn
27.301368841972963,27.07080399839404,58.04257735427811,58.0601590107706,Ruusa Põlva,Põlva linn
24.2054614006872,24.2054614006872,59.24726470525952,59.24726470525952,Rummu Harju,Rummu Harju
24.2054614006872,24.276271941971974,59.24726470525952,59.23243528914671,Rummu Harju,Vasalemma Harju
24.2054614006872,24.11536317170071,59.24726470525952,59.19869465426901,Rummu Harju,Padise Harju
24.2054614006872,24.393202301001427,59.24726470525952,59.31182579160131,Rummu Harju,Keila linn
24.2054614006872,24.32522614490422,59.24726470525952,59.2812906217223,Rummu Harju,Lehola Harju
26.02483219816311,25.925763230700074,58.05117172463664,58.001413731358035,Rulli Valga,Tõrva linn
26.02483219816311,26.156788237152735,58.05117172463664,58.0846613458674,Rulli Valga,Aakre Valga
26.02483219816311,26.041216016828333,58.05117172463664,58.099367994553674,Rulli Valga,Pikasilla Valga
